run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13052017,2.33207161945131e-07,11406.40039062,0.839816614007946,5830.0,0.0247404608152592,1.0,0.900252083187452,77432.0,920.6114310987269
13052018,2.35970954795827e-07,10114.79980469,0.852003313036166,5899.0,0.0227367898722995,1.0,0.913677772822832,71959.0,889.2059183784426
13052019,2.38375085745237e-07,9954.40039062,0.829044237286313,5959.0,0.0221391658873635,1.0,0.895723517026065,61894.0,1035.4668788628026
13052020,2.32737915288293e-07,11782.79980469,0.855151447031505,5818.0,0.0258199296728237,1.0,0.910077576744243,74046.0,985.2716623891461
13052036,9.33499899102994e-08,23836.59960938,0.741446362287137,2334.0,0.0186301169065652,1.0,0.793121817135795,37575.0,1583.8218198763338
13052037,2.35889675949968e-07,22896.40039062,0.788639600459783,5898.0,0.0452954853681481,1.0,0.840850041440452,90508.0,1590.8344243140598
13052039,2.41347092128122e-07,21158.0,0.854696298480534,6033.0,0.0433110478978726,1.0,0.912212175489329,84665.0,1609.1186441401194
13052042,2.29966157559105e-07,19730.40039062,0.850268528937658,5749.0,0.0388721435845723,1.0,0.906612501198351,75929.0,1592.891245529361
13052043,2.31683957072982e-07,18958.40039062,0.849751289809031,5792.0,0.0380714184242018,1.0,0.907329422661315,73776.0,1589.2356594469436
13052045,2.31345656041209e-07,18134.59960938,0.855036407563453,5783.0,0.0365840437877655,1.0,0.912248509929466,70357.0,1590.3122556810142
13052046,2.21428176707181e-07,17629.19921875,0.820372001806268,5536.0,0.0341878554661034,1.0,0.873008145058358,66584.0,1559.7904282526877
13052047,1.48897460447247e-08,16769.40039062,0.829945607433458,372.0,0.0021970826814231,1.0,0.883777239709443,4242.0,1565.968392278848
13052048,2.27769925784385e-07,16540.0,0.834880228350768,5694.0,0.0332090574672894,1.0,0.886953987900316,64181.0,1558.9184715701667
